Activity,Exchange,Amount,Unit,GHG Impact (kgCO2eq/kg),Contribution (%),Total Activity Impact (kgCO2eq/kg)
"Spinning to yarn, Coton Combed - Weaving, 300 dtex, Ring Spinning",lubricating oil production,0.00027234,kilogram,0.00046296655143502236,0.027378018897250285,1.6910155302782717
"Spinning to yarn, Coton Combed - Weaving, 300 dtex, Ring Spinning",market for waste steel,-0.00349999999999998,kilogram,6.424428582859335e-05,0.003799154098722049,1.6910155302782717
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning","market group for electricity, medium voltage",2.15,kilowatt hour,1.4737356769598544,96.86488151400691,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning",market for building machine,1.24999999999999e-06,unit,0.03962928038656849,2.6047313701796764,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.25640680504625535,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.14550958821873766,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning",market for waste mineral oil,-0.00026582,kilogram,0.0007581181397802714,0.04982916877938603,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.04471360142484425,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning",lubricating oil production,0.00026582,kilogram,0.0004518828255495285,0.029701103827088866,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 330 dtex, Ring Spinning",market for waste steel,-0.00349999999999997,kilogram,6.424428577851365e-05,0.004222612797652481,1.5214344496428756
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning","market group for electricity, medium voltage",1.89,kilowatt hour,1.2955164789841536,96.45530977229497,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning",market for building machine,1.24999999999999e-06,unit,0.03962928038656849,2.950525584002511,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.2904463956869127,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning","market for polypropylene, granulate",0.000999999999999999,kilogram,0.00221383300484714,0.16482688698340628,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning",market for waste mineral oil,-0.00024626,kilogram,0.0007023330567166383,0.052290923078065134,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning",market for waste polypropylene,-0.000999999999999999,kilogram,0.0006802881360438461,0.0506496088324392,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning",lubricating oil production,0.00024626,kilogram,0.0004186316477139471,0.03116845359805642,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 370 dtex, Ring Spinning",market for waste steel,-0.00349999999999997,kilogram,6.424428577851365e-05,0.004783190786369129,1.3431261400150176
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning","market group for electricity, medium voltage",21.35,kilowatt hour,14.634538001634239,99.67257061692987,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning",market for building machine,1.24999999999999e-06,unit,0.03962928038656849,0.2699061799823999,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.026569258566864363,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning","market for polypropylene, granulate",0.000999999999999999,kilogram,0.00221383300484714,0.015077922274353705,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning",market for waste mineral oil,-0.00034847,kilogram,0.0009938357852669543,0.006768793622155386,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning",market for waste polypropylene,-0.000999999999999999,kilogram,0.0006802881360438461,0.004633290594627445,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning",lubricating oil production,0.00034847,kilogram,0.0005923843511031947,0.004034597543229848,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 45 dtex, Ring Spinning",market for waste steel,-0.00349999999999999,kilogram,6.424428584306613e-05,0.0004375534859188701,14.682613191425496
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning","market group for electricity, medium voltage",12.7399037747082,kilowatt hour,8.732674751603238,99.45281489198689,8.780721552313596
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning",market for building machine,1.24999999999999e-06,unit,0.03962928038656849,0.4513214563343799,8.780721552313596
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.04442757283624944,8.780721552313596
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning","market for polypropylene, granulate",0.000999999999999999,kilogram,0.00221383300484714,0.025212426924798984,8.780721552313596
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning",market for waste mineral oil,-0.00034234,kilogram,0.0009763530367293926,0.011119280242659983,8.780721552313596
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning",market for waste polypropylene,-0.000999999999999999,kilogram,0.0006802881360438461,0.007747519745283346,8.780721552313596
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning",lubricating oil production,0.00034234,kilogram,0.0005819636088829677,0.00662774244025115,8.780721552313596
"Spinning to yarn, Coton Combed - Weaving, 70 dtex, Ring Spinning",market for waste steel,-0.00349999999999999,kilogram,6.424428584306613e-05,0.0007316515557441708,8.780721552313596
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning","market group for electricity, medium voltage",6.21939869437712,kilowatt hour,4.263139416856229,98.88712618532901,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,0.9192346922755643,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.0904884216648238,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.05135172981324236,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning",market for waste mineral oil,-0.00032705,kilogram,0.0009327459849970579,0.021635832399138653,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.01577985895949318,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning",lubricating oil production,0.00032705,kilogram,0.0005559712516423972,0.012896223637255524,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 120 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.0014902005714163215,4.311116705794928
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning","market group for electricity, medium voltage",4.83858157213978,kilowatt hour,3.3166466460503954,98.57528733182832,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,1.1778365673273037,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.11594489726309352,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.06579815326575698,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning",market for waste mineral oil,-0.00031787,kilogram,0.0009065646423443257,0.026944344586839725,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.02021909645701969,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning",lubricating oil production,0.00031787,kilogram,0.0005403656374098891,0.016060407892821094,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 150 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.0019094282890054549,3.3645822759671584
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning","market group for electricity, medium voltage",4.20472865869679,kilowatt hour,2.8821668075572333,98.36497276089426,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,1.3525008598739077,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.1331386523362618,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.07555552386354286,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning",market for waste mineral oil,-0.0003117,kilogram,0.0008889678137933997,0.030339428849092756,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.023217436189849127,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning",lubricating oil production,0.0003117,kilogram,0.0005298768968222759,0.018084077016599025,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 170 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.0021925821241970335,2.930074320828827
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning","market group for electricity, medium voltage",3.5054656661121,kilowatt hour,2.402851077437972,98.04678994275989,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,1.6170472510309903,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.15918029936512887,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.09033402919620974,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning",market for waste mineral oil,-0.00030293,kilogram,0.0008639557906607802,0.03525315934979546,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.027758719037179108,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning",lubricating oil production,0.00030293,kilogram,0.0005149682655065109,0.02101294825526184,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 200 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.002621446685751495,2.4507187627874063
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning","market group for electricity, medium voltage",2.23144552388159,kilowatt hour,1.5295631999218093,96.97402785723051,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,2.512489147314374,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.24732658514842293,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.1403566085307343,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning",market for waste mineral oil,-0.00027234,kilogram,0.000776713167350404,0.04924347312459282,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.04313014371088703,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning",lubricating oil production,0.00027234,kilogram,0.00046296655143502236,0.029351994908167804,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 300 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.004073075999488922,1.5772916044837288
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning","market group for electricity, medium voltage",2.01,kilowatt hour,1.3777714933451106,96.6538268623276,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,2.780084813359731,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.2736683993426296,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.1553054572387163,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning",market for waste mineral oil,-0.00026582,kilogram,0.0007581181397802714,0.0531837244255989,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.047723771327262424,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning",lubricating oil production,0.00026582,kilogram,0.0004518828255495285,0.031700615518384295,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 330 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.004506883837465712,1.4254701940644208
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning","market group for electricity, medium voltage",1.77,kilowatt hour,1.21326146428457,96.22406627146526,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,3.1430080112401475,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.30939414776978386,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning","market for polypropylene, granulate",0.000999999999999999,kilogram,0.00221383300484714,0.17557964218206107,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning",market for waste mineral oil,-0.00024626,kilogram,0.0007023330567166383,0.055702208125429586,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning",market for waste polypropylene,-0.000999999999999999,kilogram,0.0006802881360438461,0.0539538200242557,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning",lubricating oil production,0.00024626,kilogram,0.0004186316477139471,0.03320177933510242,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 370 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.005095230166652675,1.260871122263471
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning","market group for electricity, medium voltage",18.96,kilowatt hour,12.996292294757845,99.63145547128072,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,0.30380379222044496,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.029906101113049692,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.016971563829605716,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning",market for waste mineral oil,-0.00034847,kilogram,0.0009938357852669543,0.007618888798425168,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.005215187190912365,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning",lubricating oil production,0.00034847,kilogram,0.0005923843511031947,0.004541304070440743,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 45 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.0004925059819539919,13.044366594146659
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning","market group for electricity, medium voltage",11.4492163158816,kilowatt hour,7.847962119805905,99.39150611744302,7.896008850628134
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning",market for building machine,1.25e-06,unit,0.03962928038415445,0.5018900198041433,7.896008850628134
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning","building construction, hall",1e-05,square meter,0.0039010614632023757,0.04940548493549426,7.896008850628134
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.02803736728989676,7.896008850628134
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning",market for waste mineral oil,-0.00034234,kilogram,0.0009763530367293926,0.012365146179537564,7.896008850628134
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.008615594898927584,7.896008850628134
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning",lubricating oil production,0.00034234,kilogram,0.0005819636088829677,0.007370351526856154,7.896008850628134
"Spinning to yarn, Cotton Combed - Knitting, 70 dtex, Ring Spinning",market for waste steel,-0.0035,kilogram,6.42442857841805e-05,0.0008136298603448224,7.896008850628134
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)","market group for electricity, medium voltage",3.87,kilowatt hour,2.6527242187348867,98.97582870090935,2.6801737894522066
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,0.5488595155870408,2.6801737894522066
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)",market for waste mineral oil,-0.0014,kilogram,0.00399279737024694,0.14897531592766663,2.6801737894522066
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.12866845977705804,2.6801737894522066
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)",lubricating oil production,0.0014,kilogram,0.0023799411472082803,0.08879801588145185,2.6801737894522066
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.08260035268630266,2.6801737894522066
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.02538223970515846,2.6801737894522066
"Spinning to yarn, Cotton, 120 dtex, Open-End (Rotor)",market for waste steel,-0.0013,kilogram,2.3862163331715045e-05,0.0008903214942860913,2.6801737894522066
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)","market group for electricity, medium voltage",2.88,kilowatt hour,1.974120348815808,98.63756304552071,2.001387998510022
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,0.7350093479440115,2.001387998510022
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)",market for waste mineral oil,-0.00136,kilogram,0.0038787174431268207,0.19380137414706286,2.001387998510022
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.1723073355493241,2.001387998510022
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)",lubricating oil production,0.00136,kilogram,0.0023119428284708813,0.11551697273052795,2.001387998510022
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.11061488348793452,2.001387998510022
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.0339908171858752,2.001387998510022
"Spinning to yarn, Cotton, 150 dtex, Open-End (Rotor)",market for waste steel,-0.0013,kilogram,2.3862163331715045e-05,0.0011922807246510805,2.001387998510022
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)","market group for electricity, medium voltage",2.52,kilowatt hour,1.7273553051585162,98.45362145953784,1.7544863048724106
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,0.838444212236127,1.7544863048724106
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)",market for waste mineral oil,-0.00133,kilogram,0.0037931574994002513,0.21619761230772883,1.7544863048724106
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.1965554433032379,1.7544863048724106
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)",lubricating oil production,0.00133,kilogram,0.002260944089770175,0.12886644275827477,1.7544863048724106
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.1261812643703913,1.7544863048724106
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.038774206094647164,1.7544863048724106
"Spinning to yarn, Cotton, 170 dtex, Open-End (Rotor)",market for waste steel,-0.0013,kilogram,2.3862163331715045e-05,0.0013600655226231786,1.7544863048724106
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)","market group for electricity, medium voltage",2.16,kilowatt hour,1.4805902615752873,98.21238528666744,1.5075392551088775
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,0.9757881148252953,1.5075392551088775
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)",market for waste mineral oil,-0.00129,kilogram,0.0036790775757792335,0.24404522557613417,1.5075392551088775
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.2287528051126937,1.5075392551088775
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.14685076990140983,1.5075392551088775
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)",lubricating oil production,0.00129,kilogram,0.0021929457707494725,0.1454652516223263,1.5075392551088775
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.045125732775990385,1.5075392551088775
"Spinning to yarn, Cotton, 200 dtex, Open-End (Rotor)",market for waste steel,-0.0013,kilogram,2.3862163331715045e-05,0.0015828551893988109,1.5075392551088775
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)","market group for electricity, medium voltage",1.47,kilowatt hour,1.007623927978053,97.44232173463578,1.0340721670426845
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,1.4225688831513632,1.0340721670426845
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.33349106998005257,1.0340721670426845
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)",market for waste mineral oil,-0.00118,kilogram,0.0033653577810367026,0.32544709047350145,1.0340721670426845
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.21408882989517528,1.0340721670426845
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)",lubricating oil production,0.00118,kilogram,0.0020059503952458554,0.1939855320719655,1.0340721670426845
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.06578729777623994,1.0340721670426845
"Spinning to yarn, Cotton, 300 dtex, Open-End (Rotor)",market for waste steel,-0.0013,kilogram,2.3862163331715045e-05,0.0023075916838529572,1.0340721670426845
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)","market group for electricity, medium voltage",1.29,kilowatt hour,0.8842414062512206,97.1152226600009,0.9105075208929273
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,1.6156251914593585,0.9105075208929273
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.378749022397378,0.9105075208929273
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)",market for waste mineral oil,-0.00114,kilogram,0.003251277858434893,0.35708412987587307,0.9105075208929273
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.24314274752198395,0.9105075208929273
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)",lubricating oil production,0.00114,kilogram,0.0019379520774060067,0.21284306092337082,0.9105075208929273
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.0747152681491785,0.9105075208929273
"Spinning to yarn, Cotton, 330 dtex, Open-End (Rotor)",market for waste steel,-0.0013,kilogram,2.3862163331715045e-05,0.0026207541161564064,0.9105075208929273
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)","market group for electricity, medium voltage",1.15,kilowatt hour,0.7882772226027788,96.83488202591248,0.8140426322736058
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,1.8070784372302928,0.8140426322736058
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.42363117083989343,0.8140426322736058
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)",market for waste mineral oil,-0.00103,kilogram,0.0029375580632517817,0.36086046931562255,0.8140426322736058
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)","market for polypropylene, granulate",0.001,kilogram,0.0022138330026933656,0.2719554130119907,0.8140426322736058
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)",lubricating oil production,0.00103,kilogram,0.0017509567010191738,0.21509398053622628,0.8140426322736058
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)",market for waste polypropylene,-0.001,kilogram,0.0006802881357535881,0.08356910421921712,0.8140426322736058
"Spinning to yarn, Cotton, 370 dtex, Open-End (Rotor)",market for waste steel,-0.0013,kilogram,2.3862163331715045e-05,0.0029313161726024677,0.8140426322736058
"Spinning to yarn, Cotton, 45 dtex, Open-End (Rotor)","market group for electricity, medium voltage",10.64,kilowatt hour,7.29327795478463,99.61946403428482,7.321137516132984
"Spinning to yarn, Cotton, 45 dtex, Open-End (Rotor)",market for building machine,4.64e-07,unit,0.014710388877678216,0.20093037243546036,7.321137516132984
"Spinning to yarn, Cotton, 45 dtex, Open-End (Rotor)",market for waste mineral oil,-0.00149,kilogram,0.004249477198920744,0.05804394726306566,7.321137516132984
"Spinning to yarn, Cotton, 45 dtex, Open-End (Rotor)","building construction, hall",8.84e-06,square meter,0.0034485383342365648,0.0471038595660484,7.321137516132984
